header_capture_month,issuer_name,chip_indicator_uid,product_uid,description,purchase_txn_amt,purchase_txn_cnt
2016-10-01 00:00:00.000000000,BMO Bank of Montreal,3,1,Fast Food Restaurants,6.89,3
2017-05-01 00:00:00.000000000,Royal Bank,7,1,"Eating Places, Restaurants",67677191.56,1958790
2018-01-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Hardware Stores,86232.77,1233
2018-04-01 00:00:00.000000000,Scotiabank,4,1,"Eating Places, Restaurants",15.64,2
2016-11-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Grocery Stores, Supermarkets",103479.56,2455
2017-08-01 00:00:00.000000000,CIBC,5,1,"Grocery Stores, Supermarkets",206016.31,4680
2018-04-01 00:00:00.000000000,Scotiabank,7,1,"Fuel Dispenser, Automated",47509903.58,1073216
2017-12-01 00:00:00.000000000,Scotiabank,7,1,"Fuel Dispenser, Automated",45006553.34,1054976
2016-03-01 00:00:00.000000000,Royal Bank,9,1,"Grocery Stores, Supermarkets",8728429.81,376197
2017-03-01 00:00:00.000000000,TD Canada Trust,2,1,"Grocery Stores, Supermarkets",1232.93,33
2016-10-01 00:00:00.000000000,CIBC,5,1,"Drug Stores, Pharmacies",146931.87,4100
2018-11-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Hardware Stores,50979008.96,527605
2016-05-01 00:00:00.000000000,Scotiabank,7,1,"Grocery Stores, Supermarkets",26501180.68,657329
2018-08-01 00:00:00.000000000,CIBC,2,1,Fast Food Restaurants,338.42,23
2016-06-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Fuel Dispenser, Automated",10320.66,401
2016-09-01 00:00:00.000000000,Scotiabank,7,1,"Drug Stores, Pharmacies",47321982.70,1351373
2018-06-01 00:00:00.000000000,Royal Bank,2,1,"Eating Places, Restaurants",29.34,3
2018-03-01 00:00:00.000000000,TD Canada Trust,7,1,"Eating Places, Restaurants",84338992.55,2287154
2016-09-01 00:00:00.000000000,Scotiabank,2,1,"Eating Places, Restaurants",25.06,1
2016-11-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Grocery Stores, Supermarkets",164.21,7
2017-12-01 00:00:00.000000000,TD Canada Trust,3,1,"Drug Stores, Pharmacies",4632.25,60
2016-10-01 00:00:00.000000000,Scotiabank,5,1,"Grocery Stores, Supermarkets",107521.85,2556
2016-01-01 00:00:00.000000000,TD Canada Trust,2,1,"Fuel Dispenser, Automated",2685.42,120
2016-05-01 00:00:00.000000000,CIBC,9,1,"Eating Places, Restaurants",1682367.36,132975
2018-07-01 00:00:00.000000000,CIBC,9,1,"Fuel Dispenser, Automated",11669903.83,447626
2018-05-01 00:00:00.000000000,Scotiabank,9,1,"Grocery Stores, Supermarkets",11599976.45,503296
2016-01-01 00:00:00.000000000,Scotiabank,7,1,"Drug Stores, Pharmacies",51277885.14,1491418
2016-09-01 00:00:00.000000000,CIBC,2,1,"Fuel Dispenser, Automated",0.00,58
2017-02-01 00:00:00.000000000,CIBC,2,1,Fast Food Restaurants,58.45,3
2018-03-01 00:00:00.000000000,CIBC,7,1,"Fuel Dispenser, Automated",54940613.97,1237877
2016-07-01 00:00:00.000000000,TD Canada Trust,7,1,"Drug Stores, Pharmacies",89811663.15,2470752
2016-11-01 00:00:00.000000000,Scotiabank,2,1,"Fuel Dispenser, Automated",124.33,52
2016-12-01 00:00:00.000000000,Royal Bank,2,1,"Grocery Stores, Supermarkets",529.61,14
2017-03-01 00:00:00.000000000,TD Canada Trust,7,1,"Drug Stores, Pharmacies",85759991.74,2251616
2017-10-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Fuel Dispenser, Automated",33499696.99,823349
2016-02-01 00:00:00.000000000,CIBC,9,1,"Eating Places, Restaurants",1212857.87,105695
2017-07-01 00:00:00.000000000,Royal Bank,5,1,"Drug Stores, Pharmacies",210598.08,4409
2018-04-01 00:00:00.000000000,TD Canada Trust,7,1,"Drug Stores, Pharmacies",80258774.33,1995107
2017-08-01 00:00:00.000000000,CIBC,5,1,Fast Food Restaurants,127279.43,10109
2017-08-01 00:00:00.000000000,Scotiabank,3,1,"Drug Stores, Pharmacies",56.60,2
2018-06-01 00:00:00.000000000,TD Canada Trust,9,1,Hardware Stores,14641577.78,557916
2018-02-01 00:00:00.000000000,TD Canada Trust,4,1,"Drug Stores, Pharmacies",5.23,1
2017-03-01 00:00:00.000000000,CIBC,4,1,"Fuel Dispenser, Automated",0.00,0
2016-02-01 00:00:00.000000000,CIBC,3,1,"Drug Stores, Pharmacies",377.44,8
2018-07-01 00:00:00.000000000,CIBC,2,1,"Drug Stores, Pharmacies",10.00,2
2018-04-01 00:00:00.000000000,Scotiabank,9,1,"Drug Stores, Pharmacies",20998282.42,991194
2016-07-01 00:00:00.000000000,Scotiabank,7,1,Fast Food Restaurants,24568789.84,1942825
2017-11-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Grocery Stores, Supermarkets",271.29,11
2018-02-01 00:00:00.000000000,Royal Bank,2,1,"Grocery Stores, Supermarkets",371.47,11
2016-02-01 00:00:00.000000000,Scotiabank,3,1,"Drug Stores, Pharmacies",203.54,3
2016-10-01 00:00:00.000000000,TD Canada Trust,2,1,"Drug Stores, Pharmacies",172.74,4
2017-11-01 00:00:00.000000000,Royal Bank,5,1,Fast Food Restaurants,100840.66,7166
2019-01-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Drug Stores, Pharmacies",53.96,2
2017-06-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",81234761.03,2043199
2018-06-01 00:00:00.000000000,TD Canada Trust,3,1,"Drug Stores, Pharmacies",1506.38,35
2017-09-01 00:00:00.000000000,BMO Bank of Montreal,2,1,Fast Food Restaurants,25.84,2
2017-12-01 00:00:00.000000000,CIBC,7,1,Hardware Stores,81535859.25,955326
2018-04-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Drug Stores, Pharmacies",673.53,5
2016-10-01 00:00:00.000000000,Royal Bank,9,1,"Grocery Stores, Supermarkets",16597273.80,676737
2018-10-01 00:00:00.000000000,Scotiabank,9,1,"Drug Stores, Pharmacies",24975477.66,1167961
2017-06-01 00:00:00.000000000,TD Canada Trust,9,1,"Drug Stores, Pharmacies",35427602.28,1781489
2016-11-01 00:00:00.000000000,TD Canada Trust,2,1,"Drug Stores, Pharmacies",175.99,1
2019-01-01 00:00:00.000000000,CIBC,9,1,"Grocery Stores, Supermarkets",21987794.04,890510
2016-02-01 00:00:00.000000000,CIBC,2,1,"Drug Stores, Pharmacies",182.44,2
2016-11-01 00:00:00.000000000,CIBC,5,1,"Grocery Stores, Supermarkets",174769.59,4089
2017-08-01 00:00:00.000000000,Scotiabank,5,1,"Grocery Stores, Supermarkets",119897.16,2724
2018-04-01 00:00:00.000000000,TD Canada Trust,3,1,"Drug Stores, Pharmacies",2544.27,56
2018-04-01 00:00:00.000000000,TD Canada Trust,2,1,Hardware Stores,16575.93,561
2017-07-01 00:00:00.000000000,Scotiabank,7,1,"Drug Stores, Pharmacies",45267695.35,1221766
2018-08-01 00:00:00.000000000,CIBC,3,1,"Eating Places, Restaurants",99.98,2
2017-06-01 00:00:00.000000000,Scotiabank,9,1,Fast Food Restaurants,18648267.04,1856633
2018-06-01 00:00:00.000000000,TD Canada Trust,2,1,"Drug Stores, Pharmacies",59.16,3
2017-12-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Eating Places, Restaurants",162.60,3
2017-11-01 00:00:00.000000000,Scotiabank,7,1,"Grocery Stores, Supermarkets",34542693.05,765150
2017-12-01 00:00:00.000000000,Scotiabank,4,1,Hardware Stores,1034.98,2
2018-08-01 00:00:00.000000000,CIBC,7,1,"Drug Stores, Pharmacies",43718736.97,1001284
2018-09-01 00:00:00.000000000,Royal Bank,5,1,"Fuel Dispenser, Automated",141.25,7
2016-07-01 00:00:00.000000000,TD Canada Trust,3,1,"Eating Places, Restaurants",78064.07,2296
2017-03-01 00:00:00.000000000,Scotiabank,4,1,Hardware Stores,11.67,1
2016-01-01 00:00:00.000000000,Scotiabank,7,1,Hardware Stores,40523550.14,643028
2016-01-01 00:00:00.000000000,TD Canada Trust,7,1,"Grocery Stores, Supermarkets",45022153.53,1097924
2016-12-01 00:00:00.000000000,BMO Bank of Montreal,3,1,Fast Food Restaurants,11.31,1
2016-05-01 00:00:00.000000000,CIBC,4,1,"Grocery Stores, Supermarkets",75648.11,1943
2018-11-01 00:00:00.000000000,CIBC,7,1,"Fuel Dispenser, Automated",64735832.47,1435225
2017-01-01 00:00:00.000000000,Scotiabank,7,1,"Eating Places, Restaurants",35153594.79,1072619
2017-01-01 00:00:00.000000000,Royal Bank,9,1,"Drug Stores, Pharmacies",40157001.38,1755203
2017-03-01 00:00:00.000000000,CIBC,5,1,"Drug Stores, Pharmacies",112361.04,2990
2017-02-01 00:00:00.000000000,CIBC,2,1,"Fuel Dispenser, Automated",69.74,53
2016-03-01 00:00:00.000000000,BMO Bank of Montreal,4,1,Hardware Stores,5830.16,168
2018-09-01 00:00:00.000000000,TD Canada Trust,3,1,"Grocery Stores, Supermarkets",2665.25,14
2018-04-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",94479685.22,2098150
2017-10-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Drug Stores, Pharmacies",15169759.27,645359
2017-09-01 00:00:00.000000000,CIBC,9,1,Fast Food Restaurants,26205891.95,2513301
2016-11-01 00:00:00.000000000,CIBC,5,1,"Drug Stores, Pharmacies",126462.96,3523
2016-10-01 00:00:00.000000000,TD Canada Trust,7,1,"Eating Places, Restaurants",79956191.59,2428372
2016-07-01 00:00:00.000000000,Royal Bank,4,1,Fast Food Restaurants,563.68,42
2017-05-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Grocery Stores, Supermarkets",1770.68,16
2017-09-01 00:00:00.000000000,Scotiabank,7,1,Hardware Stores,54666459.42,716112
2017-08-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Fuel Dispenser, Automated",1621.64,47
2018-01-01 00:00:00.000000000,Scotiabank,5,1,"Drug Stores, Pharmacies",84072.70,2176
2018-10-01 00:00:00.000000000,Royal Bank,4,1,"Fuel Dispenser, Automated",0.00,0
2017-06-01 00:00:00.000000000,Royal Bank,2,1,"Eating Places, Restaurants",22.84,2
2016-02-01 00:00:00.000000000,Scotiabank,7,1,Hardware Stores,33772741.18,541608
2017-01-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Drug Stores, Pharmacies",43313117.71,1214149
2017-07-01 00:00:00.000000000,TD Canada Trust,7,1,"Eating Places, Restaurants",89464665.36,2521157
2018-10-01 00:00:00.000000000,CIBC,2,1,"Eating Places, Restaurants",124.85,13
2017-09-01 00:00:00.000000000,TD Canada Trust,9,1,Hardware Stores,10282082.16,406512
2016-07-01 00:00:00.000000000,TD Canada Trust,2,1,"Eating Places, Restaurants",489.98,8
2016-12-01 00:00:00.000000000,CIBC,2,1,"Fuel Dispenser, Automated",25.00,159
2018-04-01 00:00:00.000000000,TD Canada Trust,7,1,"Eating Places, Restaurants",79232890.89,2151126
2016-06-01 00:00:00.000000000,CIBC,3,1,"Grocery Stores, Supermarkets",446.56,10
2016-05-01 00:00:00.000000000,Scotiabank,5,1,"Drug Stores, Pharmacies",80151.18,2178
2017-07-01 00:00:00.000000000,TD Canada Trust,5,1,"Grocery Stores, Supermarkets",195292.52,4411
2016-04-01 00:00:00.000000000,Royal Bank,7,1,Hardware Stores,77023687.04,1051229
2018-11-01 00:00:00.000000000,TD Canada Trust,9,1,Hardware Stores,17439964.04,595571
2016-05-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Fast Food Restaurants,24277829.35,2047444
2016-12-01 00:00:00.000000000,CIBC,7,1,"Eating Places, Restaurants",51736988.24,1449840
2018-03-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",14507892.30,851640
2016-04-01 00:00:00.000000000,TD Canada Trust,7,1,Hardware Stores,88301736.46,1243883
2018-12-01 00:00:00.000000000,CIBC,5,1,Hardware Stores,190799.20,2144
2016-05-01 00:00:00.000000000,Royal Bank,7,1,"Eating Places, Restaurants",65296885.57,1975227
2019-01-01 00:00:00.000000000,CIBC,2,1,Fast Food Restaurants,122.13,9
2018-06-01 00:00:00.000000000,TD Canada Trust,3,1,"Fuel Dispenser, Automated",0.00,0
2018-11-01 00:00:00.000000000,Royal Bank,9,1,"Grocery Stores, Supermarkets",33306645.49,1318981
2016-04-01 00:00:00.000000000,TD Canada Trust,9,1,"Drug Stores, Pharmacies",25168576.27,1270965
2017-11-01 00:00:00.000000000,TD Canada Trust,2,1,"Fuel Dispenser, Automated",258.71,254
2018-06-01 00:00:00.000000000,TD Canada Trust,9,1,"Fuel Dispenser, Automated",9619489.75,444926
2017-04-01 00:00:00.000000000,Royal Bank,3,1,"Eating Places, Restaurants",41022.99,1104
2018-06-01 00:00:00.000000000,Scotiabank,7,1,"Eating Places, Restaurants",39956757.59,1132354
2016-10-01 00:00:00.000000000,Royal Bank,5,1,Fast Food Restaurants,132473.58,9878
2017-12-01 00:00:00.000000000,Scotiabank,2,1,"Fuel Dispenser, Automated",73.00,51
2018-11-01 00:00:00.000000000,Scotiabank,9,1,"Drug Stores, Pharmacies",24936553.57,1145278
2017-04-01 00:00:00.000000000,TD Canada Trust,7,1,"Grocery Stores, Supermarkets",70030089.82,1548845
2017-08-01 00:00:00.000000000,Royal Bank,7,1,"Eating Places, Restaurants",71209012.62,1959611
2019-01-01 00:00:00.000000000,Scotiabank,6,1,"Fuel Dispenser, Automated",0.00,0
2017-06-01 00:00:00.000000000,Royal Bank,4,1,Hardware Stores,3.89,1
2017-10-01 00:00:00.000000000,CIBC,2,1,"Grocery Stores, Supermarkets",812.99,17
2016-10-01 00:00:00.000000000,TD Canada Trust,4,1,Fast Food Restaurants,28.91,2
2017-12-01 00:00:00.000000000,Royal Bank,3,1,"Grocery Stores, Supermarkets",137107.31,1597
2016-01-01 00:00:00.000000000,BMO Bank of Montreal,4,1,"Fuel Dispenser, Automated",933494.94,27314
2017-02-01 00:00:00.000000000,CIBC,2,1,"Eating Places, Restaurants",25.63,3
2016-07-01 00:00:00.000000000,TD Canada Trust,3,1,Fast Food Restaurants,64825.11,5004
2018-07-01 00:00:00.000000000,Royal Bank,3,1,"Grocery Stores, Supermarkets",146819.54,1581
2018-06-01 00:00:00.000000000,TD Canada Trust,4,1,"Fuel Dispenser, Automated",0.00,0
2018-06-01 00:00:00.000000000,TD Canada Trust,5,1,"Drug Stores, Pharmacies",113672.53,2696
2018-11-01 00:00:00.000000000,Scotiabank,5,1,Fast Food Restaurants,51849.16,3538
2016-04-01 00:00:00.000000000,TD Canada Trust,3,1,Fast Food Restaurants,64881.83,5253
2016-07-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Drug Stores, Pharmacies",12.83,1
2016-04-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Hardware Stores,188525.59,2779
2017-09-01 00:00:00.000000000,Royal Bank,9,1,Fast Food Restaurants,41073730.00,3859588
2018-12-01 00:00:00.000000000,CIBC,2,1,"Grocery Stores, Supermarkets",199.11,7
2016-05-01 00:00:00.000000000,TD Canada Trust,7,1,"Drug Stores, Pharmacies",94913897.57,2622768
2016-12-01 00:00:00.000000000,Royal Bank,2,1,"Eating Places, Restaurants",5.09,1
2017-03-01 00:00:00.000000000,Royal Bank,4,1,Fast Food Restaurants,0.34,1
2016-04-01 00:00:00.000000000,BMO Bank of Montreal,4,1,"Fuel Dispenser, Automated",926573.18,26542
2017-06-01 00:00:00.000000000,Royal Bank,9,1,"Drug Stores, Pharmacies",44273197.18,1946085
2016-03-01 00:00:00.000000000,TD Canada Trust,4,1,"Grocery Stores, Supermarkets",128681.33,3055
2017-07-01 00:00:00.000000000,Royal Bank,7,1,Fast Food Restaurants,26645850.43,1836424
2017-01-01 00:00:00.000000000,TD Canada Trust,9,1,"Eating Places, Restaurants",5523570.34,431512
2017-01-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Eating Places, Restaurants",1273222.17,89415
2018-02-01 00:00:00.000000000,TD Canada Trust,2,1,"Fuel Dispenser, Automated",111.25,118
2018-02-01 00:00:00.000000000,TD Canada Trust,7,1,"Drug Stores, Pharmacies",76895912.01,1938112
2017-09-01 00:00:00.000000000,Royal Bank,5,1,"Eating Places, Restaurants",264808.71,8105
2016-12-01 00:00:00.000000000,Scotiabank,3,1,Fast Food Restaurants,18.57,3
2016-01-01 00:00:00.000000000,CIBC,2,1,"Eating Places, Restaurants",663.12,14
2017-02-01 00:00:00.000000000,Royal Bank,7,1,"Drug Stores, Pharmacies",60458850.78,1460111
2018-11-01 00:00:00.000000000,TD Canada Trust,9,1,"Fuel Dispenser, Automated",14597970.16,571901
2016-12-01 00:00:00.000000000,TD Canada Trust,3,1,"Eating Places, Restaurants",7223.24,109
2017-12-01 00:00:00.000000000,TD Canada Trust,7,1,"Eating Places, Restaurants",82407311.88,2161222
2017-11-01 00:00:00.000000000,CIBC,7,1,"Grocery Stores, Supermarkets",50185614.00,1032575
2017-02-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",65383051.80,1639761
2017-04-01 00:00:00.000000000,TD Canada Trust,3,1,"Drug Stores, Pharmacies",8795.82,116
2017-02-01 00:00:00.000000000,TD Canada Trust,3,1,Hardware Stores,18528.47,31
2017-09-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Drug Stores, Pharmacies",38371651.46,1032426
2017-08-01 00:00:00.000000000,CIBC,3,1,"Eating Places, Restaurants",78.94,3
2016-12-01 00:00:00.000000000,CIBC,5,1,"Drug Stores, Pharmacies",198272.89,4256
2016-04-01 00:00:00.000000000,Royal Bank,2,1,"Grocery Stores, Supermarkets",1229.88,27
2016-12-01 00:00:00.000000000,CIBC,3,1,"Fuel Dispenser, Automated",0.00,0
2018-04-01 00:00:00.000000000,Scotiabank,7,1,"Grocery Stores, Supermarkets",34572955.81,754971
2017-12-01 00:00:00.000000000,Royal Bank,3,1,"Drug Stores, Pharmacies",74545.62,1563
2016-12-01 00:00:00.000000000,TD Canada Trust,3,1,"Fuel Dispenser, Automated",709.43,15
2016-10-01 00:00:00.000000000,Scotiabank,5,1,"Fuel Dispenser, Automated",3819.48,119
2017-07-01 00:00:00.000000000,CIBC,9,1,Fast Food Restaurants,26072297.00,2499695
2018-11-01 00:00:00.000000000,CIBC,9,1,Hardware Stores,15443845.64,514583
2016-12-01 00:00:00.000000000,Royal Bank,4,1,Hardware Stores,13.42,1
2016-07-01 00:00:00.000000000,BMO Bank of Montreal,2,1,Fast Food Restaurants,14.15,1
2017-03-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Drug Stores, Pharmacies",91303.75,2343
2016-01-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Drug Stores, Pharmacies",216494.45,6346
2017-06-01 00:00:00.000000000,Royal Bank,7,1,Hardware Stores,92631995.19,1109026
2016-07-01 00:00:00.000000000,Scotiabank,3,1,"Fuel Dispenser, Automated",0.00,0
2016-01-01 00:00:00.000000000,Royal Bank,7,1,"Eating Places, Restaurants",57235766.46,1762394
2018-01-01 00:00:00.000000000,Royal Bank,9,1,"Drug Stores, Pharmacies",48286449.85,2096650
2017-05-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Grocery Stores, Supermarkets",5573404.72,230176
2016-04-01 00:00:00.000000000,TD Canada Trust,4,1,"Fuel Dispenser, Automated",1435960.83,42389
2018-05-01 00:00:00.000000000,Scotiabank,5,1,"Eating Places, Restaurants",89244.12,2644
2018-02-01 00:00:00.000000000,Royal Bank,3,1,"Grocery Stores, Supermarkets",114464.34,1382
2018-02-01 00:00:00.000000000,CIBC,2,1,Fast Food Restaurants,48.36,10
2016-09-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Eating Places, Restaurants",32667512.13,1019476
2016-05-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Drug Stores, Pharmacies",633.33,7
2018-12-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",94051311.79,2215010
2016-09-01 00:00:00.000000000,TD Canada Trust,4,1,Fast Food Restaurants,530.67,50
2016-12-01 00:00:00.000000000,Royal Bank,9,1,"Fuel Dispenser, Automated",10210942.44,381423
2018-11-01 00:00:00.000000000,CIBC,5,1,Hardware Stores,217153.13,2112
2019-01-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Fast Food Restaurants,34595.03,2479
2019-01-01 00:00:00.000000000,TD Canada Trust,3,1,Hardware Stores,3881.45,14
2018-11-01 00:00:00.000000000,TD Canada Trust,2,1,"Grocery Stores, Supermarkets",170.81,9
2017-09-01 00:00:00.000000000,TD Canada Trust,4,1,Fast Food Restaurants,27.10,2
2016-12-01 00:00:00.000000000,Royal Bank,3,1,"Grocery Stores, Supermarkets",221523.21,2407
2017-10-01 00:00:00.000000000,Scotiabank,9,1,Fast Food Restaurants,21776335.95,2060131
2016-11-01 00:00:00.000000000,CIBC,9,1,"Grocery Stores, Supermarkets",8113340.77,352953
2017-10-01 00:00:00.000000000,Scotiabank,7,1,"Fuel Dispenser, Automated",43759738.89,1083504
2018-11-01 00:00:00.000000000,Scotiabank,9,1,Hardware Stores,10373604.36,348525
2016-10-01 00:00:00.000000000,Scotiabank,2,1,"Grocery Stores, Supermarkets",592.98,15
2016-03-01 00:00:00.000000000,Scotiabank,4,1,"Grocery Stores, Supermarkets",32063.15,825
2016-09-01 00:00:00.000000000,CIBC,9,1,"Fuel Dispenser, Automated",6457281.11,289181
2018-08-01 00:00:00.000000000,TD Canada Trust,5,1,Hardware Stores,225804.28,2751
2019-01-01 00:00:00.000000000,Scotiabank,3,1,Fast Food Restaurants,28.25,1
2016-09-01 00:00:00.000000000,CIBC,3,1,"Drug Stores, Pharmacies",571.28,9
2017-04-01 00:00:00.000000000,Royal Bank,2,1,Fast Food Restaurants,84.72,8
2017-12-01 00:00:00.000000000,TD Canada Trust,3,1,Hardware Stores,22451.61,32
2016-04-01 00:00:00.000000000,BMO Bank of Montreal,4,1,Hardware Stores,7060.30,196
2017-06-01 00:00:00.000000000,Royal Bank,7,1,"Drug Stores, Pharmacies",63978251.63,1468181
2016-02-01 00:00:00.000000000,Royal Bank,9,1,Fast Food Restaurants,19065159.30,1907513
2016-08-01 00:00:00.000000000,Royal Bank,4,1,Hardware Stores,3167.08,116
2016-08-01 00:00:00.000000000,CIBC,9,1,"Grocery Stores, Supermarkets",4409191.20,202904
2016-10-01 00:00:00.000000000,Scotiabank,5,1,"Drug Stores, Pharmacies",82095.15,2360
2017-05-01 00:00:00.000000000,TD Canada Trust,3,1,"Grocery Stores, Supermarkets",4546.96,49
2016-09-01 00:00:00.000000000,TD Canada Trust,2,1,"Drug Stores, Pharmacies",172.82,4
2018-05-01 00:00:00.000000000,BMO Bank of Montreal,4,1,"Eating Places, Restaurants",1.25,1
2018-08-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Hardware Stores,150501.73,1666
2016-03-01 00:00:00.000000000,Royal Bank,3,1,"Fuel Dispenser, Automated",529866.19,18375
2017-08-01 00:00:00.000000000,Scotiabank,5,1,Fast Food Restaurants,80993.94,6027
2017-03-01 00:00:00.000000000,BMO Bank of Montreal,3,1,Fast Food Restaurants,15.75,1
2017-10-01 00:00:00.000000000,CIBC,4,1,"Fuel Dispenser, Automated",0.00,0
2017-01-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Fuel Dispenser, Automated",0.00,40
2016-01-01 00:00:00.000000000,Royal Bank,2,1,Fast Food Restaurants,649.60,87
2018-06-01 00:00:00.000000000,TD Canada Trust,3,1,"Grocery Stores, Supermarkets",4333.89,48
2018-10-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Grocery Stores, Supermarkets",29722240.69,623171
2016-12-01 00:00:00.000000000,Scotiabank,9,1,"Drug Stores, Pharmacies",18439343.15,795386
2017-04-01 00:00:00.000000000,Royal Bank,5,1,"Grocery Stores, Supermarkets",287062.10,5469
